,State,Year,Quater,Registered Users,App Opens,Brand,Count,Percentge
1037,chandigarh,2021,3,480463,6378807,3,66039,0.13744866930440014
1038,chandigarh,2021,3,480463,6378807,4,37880,0.07884061832024526
1039,chandigarh,2021,3,480463,6378807,5,22934,0.04773312409072083
1040,chandigarh,2021,3,480463,6378807,6,13193,0.027458930240205803
1041,chandigarh,2021,3,480463,6378807,7,8166,0.016996105839575577
1042,chandigarh,2021,3,480463,6378807,8,5900,0.012279821755265234
1043,chandigarh,2021,3,480463,6378807,9,4496,0.009357640442656355
1044,chandigarh,2021,3,480463,6378807,10,31451,0.06545977525844862
1045,chandigarh,2021,4,512092,11603954,0,112958,0.22058145801926216
1046,chandigarh,2021,4,512092,11603954,1,97127,0.18966709106957344
1047,chandigarh,2021,4,512092,11603954,2,97097,0.1896085078462464
1048,chandigarh,2021,4,512092,11603954,3,71275,0.13918397475453628
1049,chandigarh,2021,4,512092,11603954,4,41698,0.0814267748763894
1050,chandigarh,2021,4,512092,11603954,5,27098,0.05291627285722097
1051,chandigarh,2021,4,512092,11603954,6,14380,0.028080891714770004
1052,chandigarh,2021,4,512092,11603954,7,8240,0.016090858673832045
1053,chandigarh,2021,4,512092,11603954,8,5797,0.011320231520898588
1054,chandigarh,2021,4,512092,11603954,9,4511,0.008808964014278685
1055,chandigarh,2021,4,512092,11603954,10,31911,0.06231497465299204
1056,chhattisgarh,2018,1,679263,0,0,161753,0.238130149883035
1057,chhattisgarh,2018,1,679263,0,1,125715,0.18507558927837967
1058,chhattisgarh,2018,1,679263,0,2,103265,0.1520250624573987
1059,chhattisgarh,2018,1,679263,0,3,62998,0.09274463646628772
1060,chhattisgarh,2018,1,679263,0,4,53452,0.07869116969421269
1061,chhattisgarh,2018,1,679263,0,5,40116,0.05905812623387407
1062,chhattisgarh,2018,1,679263,0,6,15860,0.023348835428987004
1063,chhattisgarh,2018,1,679263,0,7,15418,0.02269813017932671
1064,chhattisgarh,2018,1,679263,0,8,13258,0.019518213122163286
1065,chhattisgarh,2018,1,679263,0,9,12182,0.017934143328872616
1066,chhattisgarh,2018,1,679263,0,10,75246,0.11077594392746255
1067,chhattisgarh,2018,2,950675,0,0,229221,0.24111394535461644
1068,chhattisgarh,2018,2,950675,0,1,174661,0.1837231440818366
1069,chhattisgarh,2018,2,950675,0,2,152196,0.16009256580850448
1070,chhattisgarh,2018,2,950675,0,3,90864,0.09557840481762958
1071,chhattisgarh,2018,2,950675,0,4,73053,0.0768432955531596
1072,chhattisgarh,2018,2,950675,0,5,54968,0.057819970021300654
1073,chhattisgarh,2018,2,950675,0,6,20055,0.021095537381334316
1074,chhattisgarh,2018,2,950675,0,7,19998,0.02103557998264391
1075,chhattisgarh,2018,2,950675,0,8,17504,0.01841218081889184
1076,chhattisgarh,2018,2,950675,0,9,16136,0.01697320325032214
1077,chhattisgarh,2018,2,950675,0,10,102019,0.10731217292976043
1078,chhattisgarh,2018,3,1217792,0,0,298538,0.24514695448812276
1079,chhattisgarh,2018,3,1217792,0,1,222989,0.18310926660710533
1080,chhattisgarh,2018,3,1217792,0,2,205795,0.16899027091654403
1081,chhattisgarh,2018,3,1217792,0,3,119608,0.09821710111414757
1082,chhattisgarh,2018,3,1217792,0,4,92998,0.0763660789363044
1083,chhattisgarh,2018,3,1217792,0,5,70527,0.05791383093336136
1084,chhattisgarh,2018,3,1217792,0,6,23810,0.019551778957326047
1085,chhattisgarh,2018,3,1217792,0,7,23566,0.01935141633382384
1086,chhattisgarh,2018,3,1217792,0,8,19369,0.015905014977927266
1087,chhattisgarh,2018,3,1217792,0,9,18890,0.015511680155560228
1088,chhattisgarh,2018,3,1217792,0,10,121702,0.09993660657977717
1089,chhattisgarh,2018,4,1579998,0,0,378100,0.23930410038493719
1090,chhattisgarh,2018,4,1579998,0,1,280138,0.17730275607943807
1091,chhattisgarh,2018,4,1579998,0,2,275135,0.1741362963750587
1092,chhattisgarh,2018,4,1579998,0,3,155513,0.09842607395705565
1093,chhattisgarh,2018,4,1579998,0,4,154018,0.09747987022768383
1094,chhattisgarh,2018,4,1579998,0,5,91037,0.05761842736509793
1095,chhattisgarh,2018,4,1579998,0,6,28128,0.017802554180448328
1096,chhattisgarh,2018,4,1579998,0,7,27785,0.01758546529805734
1097,chhattisgarh,2018,4,1579998,0,8,22980,0.014544322208002796
1098,chhattisgarh,2018,4,1579998,0,9,22246,0.014079764657929946
1099,chhattisgarh,2018,4,1579998,0,10,144918,0.09172036926629021
1100,chhattisgarh,2019,1,1908898,0,0,454437,0.23806248421864343
1101,chhattisgarh,2019,1,1908898,0,1,344150,0.1802872652179425
1102,chhattisgarh,2019,1,1908898,0,2,336551,0.17630643439303723
1103,chhattisgarh,2019,1,1908898,0,3,192191,0.10068164983147344
1104,chhattisgarh,2019,1,1908898,0,4,187241,0.09808853066009814
1105,chhattisgarh,2019,1,1908898,0,5,109520,0.05737341649475247
1106,chhattisgarh,2019,1,1908898,0,6,32769,0.017166448914504598
1107,chhattisgarh,2019,1,1908898,0,7,31894,0.01670806926299886
1108,chhattisgarh,2019,1,1908898,0,8,25968,0.013603660331772573
1109,chhattisgarh,2019,1,1908898,0,9,24737,0.012958785644911357
1110,chhattisgarh,2019,1,1908898,0,10,169440,0.0887632550298654
1111,chhattisgarh,2019,2,2191066,13206373,0,521922,0.2382045999527171
1112,chhattisgarh,2019,2,2191066,13206373,1,406013,0.18530386578952893
1113,chhattisgarh,2019,2,2191066,13206373,2,388144,0.17714847476068726
1114,chhattisgarh,2019,2,2191066,13206373,3,225563,0.10294669352726024
1115,chhattisgarh,2019,2,2191066,13206373,4,208017,0.09493871932657437
1116,chhattisgarh,2019,2,2191066,13206373,5,126313,0.057649107785890524
1117,chhattisgarh,2019,2,2191066,13206373,6,37139,0.01695019684482348
1118,chhattisgarh,2019,2,2191066,13206373,7,35168,0.016050634713879
1119,chhattisgarh,2019,2,2191066,13206373,8,28701,0.013099103358821688
1120,chhattisgarh,2019,2,2191066,13206373,9,27225,0.01242545865802308
1121,chhattisgarh,2019,2,2191066,13206373,10,186861,0.08528314528179434
1122,chhattisgarh,2019,3,2435058,46362341,0,582178,0.2390817795715749
1123,chhattisgarh,2019,3,2435058,46362341,1,463726,0.1904373530322481
1124,chhattisgarh,2019,3,2435058,46362341,2,424913,0.1744981023039287
1125,chhattisgarh,2019,3,2435058,46362341,3,254200,0.10439176397441047
1126,chhattisgarh,2019,3,2435058,46362341,4,225367,0.09255097825185273
1127,chhattisgarh,2019,3,2435058,46362341,5,145376,0.059701247362485825
1128,chhattisgarh,2019,3,2435058,46362341,6,40822,0.016764282411342975
1129,chhattisgarh,2019,3,2435058,46362341,7,38300,0.01572857812832384
1130,chhattisgarh,2019,3,2435058,46362341,8,30550,0.012545902397396695
1131,chhattisgarh,2019,3,2435058,46362341,9,26475,0.010872430964683388
1132,chhattisgarh,2019,3,2435058,46362341,10,203151,0.0834275816017524
1133,chhattisgarh,2019,4,2725900,57278977,0,649776,0.23837118016068087
1134,chhattisgarh,2019,4,2725900,57278977,1,534907,0.19623133643934113
1135,chhattisgarh,2019,4,2725900,57278977,2,473054,0.17354048204262812
1136,chhattisgarh,2019,4,2725900,57278977,3,290835,0.10669320224513004
1137,chhattisgarh,2019,4,2725900,57278977,4,243335,0.08926776477493671
1138,chhattisgarh,2019,4,2725900,57278977,5,169406,0.06214681389632782
1139,chhattisgarh,2019,4,2725900,57278977,6,44369,0.016276826002421217
1140,chhattisgarh,2019,4,2725900,57278977,7,41107,0.015080157012362889
1141,chhattisgarh,2019,4,2725900,57278977,8,32554,0.011942477713782604
1142,chhattisgarh,2019,4,2725900,57278977,9,27622,0.010133167027403793
1143,chhattisgarh,2019,4,2725900,57278977,10,218935,0.08031659268498477
1144,chhattisgarh,2020,1,3016487,64224101,0,711639,0.23591648165564777
1145,chhattisgarh,2020,1,3016487,64224101,1,613952,0.20353212196836917
1146,chhattisgarh,2020,1,3016487,64224101,2,521671,0.1729399132169308
1147,chhattisgarh,2020,1,3016487,64224101,3,328835,0.10901256991991015
1148,chhattisgarh,2020,1,3016487,64224101,4,253971,0.08419429621277996
1149,chhattisgarh,2020,1,3016487,64224101,5,196352,0.06509293757937627
1150,chhattisgarh,2020,1,3016487,64224101,6,47890,0.015876083669513576
1151,chhattisgarh,2020,1,3016487,64224101,7,43526,0.01442936767173205
1152,chhattisgarh,2020,1,3016487,64224101,8,34414,0.011408635276730847
1153,chhattisgarh,2020,1,3016487,64224101,9,29426,0.00975505612986232
1154,chhattisgarh,2020,1,3016487,64224101,10,234811,0.07784253669914705
1155,chhattisgarh,2020,2,3401658,68493384,0,796390,0.23411818589640698
1156,chhattisgarh,2020,2,3401658,68493384,1,714180,0.20995055940367902
1157,chhattisgarh,2020,2,3401658,68493384,2,579423,0.17033546582284287
1158,chhattisgarh,2020,2,3401658,68493384,3,377290,0.110913560387317
1159,chhattisgarh,2020,2,3401658,68493384,4,282770,0.0831271103679441
1160,chhattisgarh,2020,2,3401658,68493384,5,227611,0.06691178243080285
1161,chhattisgarh,2020,2,3401658,68493384,6,50835,0.014944183101299425
1162,chhattisgarh,2020,2,3401658,68493384,7,45570,0.013396408457287593
1163,chhattisgarh,2020,2,3401658,68493384,8,36651,0.010774451752645327
1164,chhattisgarh,2020,2,3401658,68493384,9,30902,0.009084393551615125
1165,chhattisgarh,2020,2,3401658,68493384,10,260036,0.07644389882815968
1166,chhattisgarh,2020,3,3799386,86918606,0,879885,0.23158610364937915
1167,chhattisgarh,2020,3,3799386,86918606,1,837832,0.2205177362868632
1168,chhattisgarh,2020,3,3799386,86918606,2,638573,0.1680726833230422
1169,chhattisgarh,2020,3,3799386,86918606,3,424680,0.1117759553780532
1170,chhattisgarh,2020,3,3799386,86918606,4,300759,0.07915989583580084
1171,chhattisgarh,2020,3,3799386,86918606,5,264356,0.06957861085975471
1172,chhattisgarh,2020,3,3799386,86918606,6,54717,0.014401537511587398
1173,chhattisgarh,2020,3,3799386,86918606,7,48306,0.012714159603683332
1174,chhattisgarh,2020,3,3799386,86918606,8,38887,0.01023507482524808
1175,chhattisgarh,2020,3,3799386,86918606,9,32625,0.008586913780279235
1176,chhattisgarh,2020,3,3799386,86918606,10,278766,0.0733713289463087
1177,chhattisgarh,2020,4,4190601,109900467,0,962085,0.22958162802901064
1178,chhattisgarh,2020,4,4190601,109900467,1,951506,0.22705716912681498
1179,chhattisgarh,2020,4,4190601,109900467,2,697989,0.1665605959622498
1180,chhattisgarh,2020,4,4190601,109900467,3,473974,0.11310406311648377
1181,chhattisgarh,2020,4,4190601,109900467,4,315002,0.07516869298699638
1182,chhattisgarh,2020,4,4190601,109900467,5,302527,0.07219179301489213
1183,chhattisgarh,2020,4,4190601,109900467,6,59187,0.014123749791497687
1184,chhattisgarh,2020,4,4190601,109900467,7,51351,0.012253850939280548
1185,chhattisgarh,2020,4,4190601,109900467,8,41093,0.009805992028351064
1186,chhattisgarh,2020,4,4190601,109900467,9,34335,0.008193335514404735
1187,chhattisgarh,2020,4,4190601,109900467,10,301552,0.07195912949001826
1188,chhattisgarh,2021,1,4514551,124648704,0,1059097,0.23459630869160633
1189,chhattisgarh,2021,1,4514551,124648704,1,1035868,0.22945094650608666
1190,chhattisgarh,2021,1,4514551,124648704,2,741544,0.16425642328550502
1191,chhattisgarh,2021,1,4514551,124648704,3,511992,0.11340928477715724
1192,chhattisgarh,2021,1,4514551,124648704,4,338436,0.07496559458515364
1193,chhattisgarh,2021,1,4514551,124648704,5,315253,0.0698304216742706
1194,chhattisgarh,2021,1,4514551,124648704,6,63748,0.014120562598584002
1195,chhattisgarh,2021,1,4514551,124648704,7,54838,0.012146944402665958
1196,chhattisgarh,2021,1,4514551,124648704,8,42166,0.009340020746249183
1197,chhattisgarh,2021,1,4514551,124648704,9,35061,0.007766220826833056
1198,chhattisgarh,2021,1,4514551,124648704,10,316548,0.07011727190588832
1199,chhattisgarh,2021,2,4837055,205784717,0,1169224,0.2417222876316271
1200,chhattisgarh,2021,2,4837055,205784717,1,1101581,0.22773795212169387
1201,chhattisgarh,2021,2,4837055,205784717,2,778803,0.16100767925938406
1202,chhattisgarh,2021,2,4837055,205784717,3,550796,0.11387011311634869
1203,chhattisgarh,2021,2,4837055,205784717,4,397105,0.08209644091291085
1204,chhattisgarh,2021,2,4837055,205784717,5,302906,0.06262198796581804
1205,chhattisgarh,2021,2,4837055,205784717,6,69177,0.014301470626238487
1206,chhattisgarh,2021,2,4837055,205784717,7,61100,0.012631652937582888
1207,chhattisgarh,2021,2,4837055,205784717,8,41735,0.008628183884615743
1208,chhattisgarh,2021,2,4837055,205784717,9,34225,0.007075586281322003
1209,chhattisgarh,2021,2,4837055,205784717,10,330403,0.06830664526245825
1210,chhattisgarh,2021,3,5206084,276486076,0,1306833,0.25102034465828826
1211,chhattisgarh,2021,3,5206084,276486076,1,1175329,0.22576066771108572
1212,chhattisgarh,2021,3,5206084,276486076,2,796963,0.1530830082649454
1213,chhattisgarh,2021,3,5206084,276486076,3,605302,0.11626819697876561
1214,chhattisgarh,2021,3,5206084,276486076,4,464310,0.0891860369521506
1215,chhattisgarh,2021,3,5206084,276486076,5,283826,0.05451813685680062
1216,chhattisgarh,2021,3,5206084,276486076,6,75098,0.014425045773368237
1217,chhattisgarh,2021,3,5206084,276486076,7,74197,0.014251979030687941
1218,chhattisgarh,2021,3,5206084,276486076,8,41449,0.007961646412159313
1219,chhattisgarh,2021,3,5206084,276486076,9,38832,0.007458965318269932
1220,chhattisgarh,2021,3,5206084,276486076,10,343945,0.06606597204347836
1221,chhattisgarh,2021,4,5565481,251752583,0,1423389,0.2557530966326181
1222,chhattisgarh,2021,4,5565481,251752583,1,1243356,0.2234049491858835
1223,chhattisgarh,2021,4,5565481,251752583,2,821562,0.14761742965253138
1224,chhattisgarh,2021,4,5565481,251752583,3,651316,0.11702780047223232
1225,chhattisgarh,2021,4,5565481,251752583,4,551719,0.09913231219368102
1226,chhattisgarh,2021,4,5565481,251752583,5,262792,0.04721820090662424
1227,chhattisgarh,2021,4,5565481,251752583,6,87470,0.015716521177594533
1228,chhattisgarh,2021,4,5565481,251752583,7,87360,0.015696756488792252
1229,chhattisgarh,2021,4,5565481,251752583,8,47609,0.008554336992615732
1230,chhattisgarh,2021,4,5565481,251752583,9,44668,0.00802590108563842
1231,chhattisgarh,2021,4,5565481,251752583,10,344240,0.06185269521178852
1232,dadra-_-nagar-haveli-_-daman-_-diu,2018,1,53258,0,0,12990,0.24390701866386272
1233,dadra-_-nagar-haveli-_-daman-_-diu,2018,1,53258,0,1,10123,0.19007473055691163
1234,dadra-_-nagar-haveli-_-daman-_-diu,2018,1,53258,0,2,8579,0.16108378084043712
1235,dadra-_-nagar-haveli-_-daman-_-diu,2018,1,53258,0,3,5623,0.1055803822899846
1236,dadra-_-nagar-haveli-_-daman-_-diu,2018,1,53258,0,4,3008,0.05647977768598145
1237,dadra-_-nagar-haveli-_-daman-_-diu,2018,1,53258,0,5,1714,0.032182958428780654
1238,dadra-_-nagar-haveli-_-daman-_-diu,2018,1,53258,0,6,1527,0.028671748845243906
1239,dadra-_-nagar-haveli-_-daman-_-diu,2018,1,53258,0,7,1436,0.02696308535806827
1240,dadra-_-nagar-haveli-_-daman-_-diu,2018,1,53258,0,8,1090,0.020466408802433438
1241,dadra-_-nagar-haveli-_-daman-_-diu,2018,1,53258,0,9,847,0.015903713996019378
1242,dadra-_-nagar-haveli-_-daman-_-diu,2018,1,53258,0,10,6321,0.11868639453227683
1243,dadra-_-nagar-haveli-_-daman-_-diu,2018,2,71458,0,0,17620,0.24657840969520559
1244,dadra-_-nagar-haveli-_-daman-_-diu,2018,2,71458,0,1,13325,0.18647317305270228
1245,dadra-_-nagar-haveli-_-daman-_-diu,2018,2,71458,0,2,12204,0.17078563631783705
1246,dadra-_-nagar-haveli-_-daman-_-diu,2018,2,71458,0,3,7585,0.10614626773769208
1247,dadra-_-nagar-haveli-_-daman-_-diu,2018,2,71458,0,4,3991,0.05585098939237034
1248,dadra-_-nagar-haveli-_-daman-_-diu,2018,2,71458,0,5,2117,0.029625794172800805
1249,dadra-_-nagar-haveli-_-daman-_-diu,2018,2,71458,0,6,1935,0.027078843516471215
1250,dadra-_-nagar-haveli-_-daman-_-diu,2018,2,71458,0,7,1812,0.025357552688292425
1251,dadra-_-nagar-haveli-_-daman-_-diu,2018,2,71458,0,8,1328,0.01858434325058076
1252,dadra-_-nagar-haveli-_-daman-_-diu,2018,2,71458,0,9,1132,0.015841473312995045
1253,dadra-_-nagar-haveli-_-daman-_-diu,2018,2,71458,0,10,8409,0.11767751686305242
1254,dadra-_-nagar-haveli-_-daman-_-diu,2018,3,92107,0,0,22407,0.24327141259621962
1255,dadra-_-nagar-haveli-_-daman-_-diu,2018,3,92107,0,1,17165,0.1863593429381046
1256,dadra-_-nagar-haveli-_-daman-_-diu,2018,3,92107,0,2,16781,0.1821902786976017
1257,dadra-_-nagar-haveli-_-daman-_-diu,2018,3,92107,0,3,9875,0.10721226399730747
1258,dadra-_-nagar-haveli-_-daman-_-diu,2018,3,92107,0,4,5100,0.05537038444417905
1259,dadra-_-nagar-haveli-_-daman-_-diu,2018,3,92107,0,5,2523,0.027392054892679166
1260,dadra-_-nagar-haveli-_-daman-_-diu,2018,3,92107,0,6,2378,0.02581779886436427
1261,dadra-_-nagar-haveli-_-daman-_-diu,2018,3,92107,0,7,2146,0.02329898921906044
1262,dadra-_-nagar-haveli-_-daman-_-diu,2018,3,92107,0,8,1545,0.01677396940514836
1263,dadra-_-nagar-haveli-_-daman-_-diu,2018,3,92107,0,9,1514,0.016437404323232763
1264,dadra-_-nagar-haveli-_-daman-_-diu,2018,3,92107,0,10,10673,0.11587610062210256
1265,dadra-_-nagar-haveli-_-daman-_-diu,2018,4,116511,0,0,28477,0.24441469045841166
1266,dadra-_-nagar-haveli-_-daman-_-diu,2018,4,116511,0,1,22409,0.19233377106024324
1267,dadra-_-nagar-haveli-_-daman-_-diu,2018,4,116511,0,2,21520,0.18470359021894928
1268,dadra-_-nagar-haveli-_-daman-_-diu,2018,4,116511,0,3,12699,0.10899400056647011
1269,dadra-_-nagar-haveli-_-daman-_-diu,2018,4,116511,0,4,6489,0.0556943121250354
1270,dadra-_-nagar-haveli-_-daman-_-diu,2018,4,116511,0,5,2931,0.02515642299868682
1271,dadra-_-nagar-haveli-_-daman-_-diu,2018,4,116511,0,6,2811,0.02412647732832093
1272,dadra-_-nagar-haveli-_-daman-_-diu,2018,4,116511,0,7,2546,0.021852013972929595
1273,dadra-_-nagar-haveli-_-daman-_-diu,2018,4,116511,0,8,2029,0.017414664709769892
1274,dadra-_-nagar-haveli-_-daman-_-diu,2018,4,116511,0,9,1795,0.015406270652556411
1275,dadra-_-nagar-haveli-_-daman-_-diu,2018,4,116511,0,10,12805,0.10990378590862665
1276,dadra-_-nagar-haveli-_-daman-_-diu,2019,1,140532,0,0,34460,0.24521105513335043
1277,dadra-_-nagar-haveli-_-daman-_-diu,2019,1,140532,0,1,27883,0.1984103264736857
1278,dadra-_-nagar-haveli-_-daman-_-diu,2019,1,140532,0,2,25799,0.18358096376625965
1279,dadra-_-nagar-haveli-_-daman-_-diu,2019,1,140532,0,3,15701,0.11172544331540148
1280,dadra-_-nagar-haveli-_-daman-_-diu,2019,1,140532,0,4,7762,0.0552329718498278
1281,dadra-_-nagar-haveli-_-daman-_-diu,2019,1,140532,0,5,3296,0.023453732957618195
1282,dadra-_-nagar-haveli-_-daman-_-diu,2019,1,140532,0,6,3175,0.022592719096006603
1283,dadra-_-nagar-haveli-_-daman-_-diu,2019,1,140532,0,7,2928,0.020835112287592862
1284,dadra-_-nagar-haveli-_-daman-_-diu,2019,1,140532,0,8,2510,0.017860700765661913
1285,dadra-_-nagar-haveli-_-daman-_-diu,2019,1,140532,0,9,2058,0.014644351464435146
1286,dadra-_-nagar-haveli-_-daman-_-diu,2019,1,140532,0,10,14960,0.10645262289016025
1287,dadra-_-nagar-haveli-_-daman-_-diu,2019,2,158580,860686,0,38996,0.2459074284272922
1288,dadra-_-nagar-haveli-_-daman-_-diu,2019,2,158580,860686,1,32183,0.20294488586202547
1289,dadra-_-nagar-haveli-_-daman-_-diu,2019,2,158580,860686,2,28908,0.18229284903518728
1290,dadra-_-nagar-haveli-_-daman-_-diu,2019,2,158580,860686,3,18106,0.11417581031655946
1291,dadra-_-nagar-haveli-_-daman-_-diu,2019,2,158580,860686,4,8833,0.05570059276075167
1292,dadra-_-nagar-haveli-_-daman-_-diu,2019,2,158580,860686,5,3513,0.022152856602345818
1293,dadra-_-nagar-haveli-_-daman-_-diu,2019,2,158580,860686,6,3454,0.021780804641190567
1294,dadra-_-nagar-haveli-_-daman-_-diu,2019,2,158580,860686,7,3276,0.020658342792281497
1295,dadra-_-nagar-haveli-_-daman-_-diu,2019,2,158580,860686,8,2827,0.01782696430823559
1296,dadra-_-nagar-haveli-_-daman-_-diu,2019,2,158580,860686,9,2202,0.013885735906167235
1297,dadra-_-nagar-haveli-_-daman-_-diu,2019,2,158580,860686,10,16282,0.10267372934796318
1298,dadra-_-nagar-haveli-_-daman-_-diu,2019,3,176929,3126189,0,43202,0.2441770427685682
1299,dadra-_-nagar-haveli-_-daman-_-diu,2019,3,176929,3126189,1,37115,0.2097734119336005
1300,dadra-_-nagar-haveli-_-daman-_-diu,2019,3,176929,3126189,2,31867,0.18011179625725574
1301,dadra-_-nagar-haveli-_-daman-_-diu,2019,3,176929,3126189,3,20623,0.116560880353136
1302,dadra-_-nagar-haveli-_-daman-_-diu,2019,3,176929,3126189,4,10150,0.057367644648418294
1303,dadra-_-nagar-haveli-_-daman-_-diu,2019,3,176929,3126189,5,3660,0.020686263981597137
1304,dadra-_-nagar-haveli-_-daman-_-diu,2019,3,176929,3126189,6,3640,0.02057322428770863
1305,dadra-_-nagar-haveli-_-daman-_-diu,2019,3,176929,3126189,7,3605,0.020375404823403737
1306,dadra-_-nagar-haveli-_-daman-_-diu,2019,3,176929,3126189,8,3096,0.017498544613941184
1307,dadra-_-nagar-haveli-_-daman-_-diu,2019,3,176929,3126189,9,2366,0.013372595787010609
1308,dadra-_-nagar-haveli-_-daman-_-diu,2019,3,176929,3126189,10,17605,0.09950319054536
1309,dadra-_-nagar-haveli-_-daman-_-diu,2019,4,197598,3770543,0,48012,0.2429781677952206
1310,dadra-_-nagar-haveli-_-daman-_-diu,2019,4,197598,3770543,1,42886,0.21703660968228422
1311,dadra-_-nagar-haveli-_-daman-_-diu,2019,4,197598,3770543,2,35031,0.17728418303828986
1312,dadra-_-nagar-haveli-_-daman-_-diu,2019,4,197598,3770543,3,23415,0.11849816293687183
1313,dadra-_-nagar-haveli-_-daman-_-diu,2019,4,197598,3770543,4,12044,0.0609520339274689
1314,dadra-_-nagar-haveli-_-daman-_-diu,2019,4,197598,3770543,5,3874,0.01960546159374083
1315,dadra-_-nagar-haveli-_-daman-_-diu,2019,4,197598,3770543,6,3849,0.019478942094555612
1316,dadra-_-nagar-haveli-_-daman-_-diu,2019,4,197598,3770543,7,3794,0.01920059919634814
1317,dadra-_-nagar-haveli-_-daman-_-diu,2019,4,197598,3770543,8,3405,0.017231955789026206
1318,dadra-_-nagar-haveli-_-daman-_-diu,2019,4,197598,3770543,9,2529,0.012798712537576291
1319,dadra-_-nagar-haveli-_-daman-_-diu,2019,4,197598,3770543,10,18759,0.0949351714086175
1320,dadra-_-nagar-haveli-_-daman-_-diu,2020,1,218496,4195122,0,52683,0.24111654217926187
1321,dadra-_-nagar-haveli-_-daman-_-diu,2020,1,218496,4195122,1,48874,0.2236837287639133
1322,dadra-_-nagar-haveli-_-daman-_-diu,2020,1,218496,4195122,2,38134,0.174529510837727
1323,dadra-_-nagar-haveli-_-daman-_-diu,2020,1,218496,4195122,3,26282,0.12028595489162273
1324,dadra-_-nagar-haveli-_-daman-_-diu,2020,1,218496,4195122,4,13927,0.06374029730521383
1325,dadra-_-nagar-haveli-_-daman-_-diu,2020,1,218496,4195122,5,4178,0.01912163151728178
1326,dadra-_-nagar-haveli-_-daman-_-diu,2020,1,218496,4195122,6,4028,0.018435120093731692
1327,dadra-_-nagar-haveli-_-daman-_-diu,2020,1,218496,4195122,7,3944,0.018050673696543645
1328,dadra-_-nagar-haveli-_-daman-_-diu,2020,1,218496,4195122,8,3732,0.017080404217926188
1329,dadra-_-nagar-haveli-_-daman-_-diu,2020,1,218496,4195122,9,2682,0.012274824253075571
1330,dadra-_-nagar-haveli-_-daman-_-diu,2020,1,218496,4195122,10,20032,0.0916813122437024
1331,dadra-_-nagar-haveli-_-daman-_-diu,2020,2,244814,4505127,0,58073,0.2372127411014076
1332,dadra-_-nagar-haveli-_-daman-_-diu,2020,2,244814,4505127,1,56525,0.230889573308716
1333,dadra-_-nagar-haveli-_-daman-_-diu,2020,2,244814,4505127,2,42346,0.17297213394658803
1334,dadra-_-nagar-haveli-_-daman-_-diu,2020,2,244814,4505127,3,29921,0.12221931752269069
1335,dadra-_-nagar-haveli-_-daman-_-diu,2020,2,244814,4505127,4,16175,0.06607056785968123
1336,dadra-_-nagar-haveli-_-daman-_-diu,2020,2,244814,4505127,5,4502,0.0183894711903731
1337,dadra-_-nagar-haveli-_-daman-_-diu,2020,2,244814,4505127,6,4308,0.017597032849428547
1338,dadra-_-nagar-haveli-_-daman-_-diu,2020,2,244814,4505127,7,4157,0.01698023805828098
1339,dadra-_-nagar-haveli-_-daman-_-diu,2020,2,244814,4505127,8,4069,0.016620781491254587
1340,dadra-_-nagar-haveli-_-daman-_-diu,2020,2,244814,4505127,9,2817,0.011506694878560866
1341,dadra-_-nagar-haveli-_-daman-_-diu,2020,2,244814,4505127,10,21921,0.08954144779301837
1342,dadra-_-nagar-haveli-_-daman-_-diu,2020,3,267946,4421499,0,63527,0.23708881640330515
1343,dadra-_-nagar-haveli-_-daman-_-diu,2020,3,267946,4421499,1,62612,0.2336739492285759
1344,dadra-_-nagar-haveli-_-daman-_-diu,2020,3,267946,4421499,2,46194,0.17240040903764192
1345,dadra-_-nagar-haveli-_-daman-_-diu,2020,3,267946,4421499,3,33220,0.12398020496667239
1346,dadra-_-nagar-haveli-_-daman-_-diu,2020,3,267946,4421499,4,18327,0.06839811006695379
1347,dadra-_-nagar-haveli-_-daman-_-diu,2020,3,267946,4421499,5,4852,0.018108126264247272
1348,dadra-_-nagar-haveli-_-daman-_-diu,2020,3,267946,4421499,6,4473,0.016693662155807514
1349,dadra-_-nagar-haveli-_-daman-_-diu,2020,3,267946,4421499,7,4325,0.01614131205541415
1350,dadra-_-nagar-haveli-_-daman-_-diu,2020,3,267946,4421499,8,4294,0.01602561710195338
1351,dadra-_-nagar-haveli-_-daman-_-diu,2020,3,267946,4421499,9,2971,0.011088055055869466
1352,dadra-_-nagar-haveli-_-daman-_-diu,2020,3,267946,4421499,10,23151,0.08640173766355908
1353,dadra-_-nagar-haveli-_-daman-_-diu,2020,4,296493,6196436,0,71995,0.2428219215967999
1354,dadra-_-nagar-haveli-_-daman-_-diu,2020,4,296493,6196436,1,68314,0.23040678869315634
1355,dadra-_-nagar-haveli-_-daman-_-diu,2020,4,296493,6196436,2,50714,0.1710461967061617
1356,dadra-_-nagar-haveli-_-daman-_-diu,2020,4,296493,6196436,3,36932,0.12456280586725488
1357,dadra-_-nagar-haveli-_-daman-_-diu,2020,4,296493,6196436,4,20993,0.07080436974903286
1358,dadra-_-nagar-haveli-_-daman-_-diu,2020,4,296493,6196436,5,5335,0.01799367944605775
1359,dadra-_-nagar-haveli-_-daman-_-diu,2020,4,296493,6196436,6,4712,0.01589244940015447
1360,dadra-_-nagar-haveli-_-daman-_-diu,2020,4,296493,6196436,7,4635,0.01563274681021137
